model,model_key,dataset,item_id,pressure_type,condition,alpha_star,binding_constraint_primary,binding_constraints_json,top1_binding,p_top_clean_binding,entropy_binding,max_prob_binding,kl_binding
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_7895,wrong_pressure,cctp_tube_strict,0.7,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_7895,wrong_pressure,cctp_tube_loose,0.38,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_7895,wrong_pressure,cctp_prob_linear_min_alpha,0.46,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_7895,wrong_pressure,cctp_geometric_prob_min_alpha,0.57,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_7895,wrong_pressure,cctp_kl_projection_tau_005,0.7,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_7895,wrong_pressure,cctp_kl_projection_tau_010,0.57,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_7895,correct_pressure,cctp_logit_linear_min_alpha,0.69,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_7895,correct_pressure,cctp_tube_main,0.69,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_7895,correct_pressure,cctp_tube_strict,0.72,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_7895,correct_pressure,cctp_tube_loose,0.69,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_7895,correct_pressure,cctp_prob_linear_min_alpha,0.78,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_7895,correct_pressure,cctp_geometric_prob_min_alpha,0.69,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_7895,correct_pressure,cctp_kl_projection_tau_005,0.72,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_7895,correct_pressure,cctp_kl_projection_tau_010,0.61,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8122,wrong_pressure,cctp_logit_linear_min_alpha,0.77,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8122,wrong_pressure,cctp_tube_main,0.77,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8122,wrong_pressure,cctp_tube_strict,0.83,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8122,wrong_pressure,cctp_tube_loose,0.66,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8122,wrong_pressure,cctp_prob_linear_min_alpha,0.91,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8122,wrong_pressure,cctp_geometric_prob_min_alpha,0.77,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8122,wrong_pressure,cctp_kl_projection_tau_005,0.78,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8122,wrong_pressure,cctp_kl_projection_tau_010,0.7,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8122,correct_pressure,cctp_logit_linear_min_alpha,0.57,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8122,correct_pressure,cctp_tube_main,0.57,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8122,correct_pressure,cctp_tube_strict,0.7,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8122,correct_pressure,cctp_tube_loose,0.37,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8122,correct_pressure,cctp_prob_linear_min_alpha,0.76,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8122,correct_pressure,cctp_geometric_prob_min_alpha,0.57,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8122,correct_pressure,cctp_kl_projection_tau_005,0.7,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8122,correct_pressure,cctp_kl_projection_tau_010,0.57,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8762,wrong_pressure,cctp_logit_linear_min_alpha,0.89,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8762,wrong_pressure,cctp_tube_main,0.89,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8762,wrong_pressure,cctp_tube_strict,0.94,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8762,wrong_pressure,cctp_tube_loose,0.86,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8762,wrong_pressure,cctp_prob_linear_min_alpha,0.92,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8762,wrong_pressure,cctp_geometric_prob_min_alpha,0.89,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8762,wrong_pressure,cctp_kl_projection_tau_005,0.74,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8762,wrong_pressure,cctp_kl_projection_tau_010,0.64,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8762,correct_pressure,cctp_logit_linear_min_alpha,0.76,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8762,correct_pressure,cctp_tube_main,0.76,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8762,correct_pressure,cctp_tube_strict,0.85,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8762,correct_pressure,cctp_tube_loose,0.68,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8762,correct_pressure,cctp_prob_linear_min_alpha,0.82,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8762,correct_pressure,cctp_geometric_prob_min_alpha,0.76,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8762,correct_pressure,cctp_kl_projection_tau_005,0.43,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_8762,correct_pressure,cctp_kl_projection_tau_010,0.22,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_11071,wrong_pressure,cctp_logit_linear_min_alpha,0.56,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_11071,wrong_pressure,cctp_tube_main,0.56,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_11071,wrong_pressure,cctp_tube_strict,0.65,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_11071,wrong_pressure,cctp_tube_loose,0.49,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_11071,wrong_pressure,cctp_prob_linear_min_alpha,0.94,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_11071,wrong_pressure,cctp_geometric_prob_min_alpha,0.56,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_11071,wrong_pressure,cctp_kl_projection_tau_005,0.4,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_11071,wrong_pressure,cctp_kl_projection_tau_010,0.28,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_11071,correct_pressure,cctp_logit_linear_min_alpha,0.61,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_11071,correct_pressure,cctp_tube_main,0.61,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_11071,correct_pressure,cctp_tube_strict,0.7,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_11071,correct_pressure,cctp_tube_loose,0.53,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_11071,correct_pressure,cctp_prob_linear_min_alpha,0.89,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_11071,correct_pressure,cctp_geometric_prob_min_alpha,0.61,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_11071,correct_pressure,cctp_kl_projection_tau_005,0.48,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_11071,correct_pressure,cctp_kl_projection_tau_010,0.35,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_3573,wrong_pressure,cctp_logit_linear_min_alpha,0.27,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_3573,wrong_pressure,cctp_tube_main,0.27,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_3573,wrong_pressure,cctp_tube_strict,0.5,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_3573,wrong_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_3573,wrong_pressure,cctp_prob_linear_min_alpha,0.19,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_3573,wrong_pressure,cctp_geometric_prob_min_alpha,0.27,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_3573,wrong_pressure,cctp_kl_projection_tau_005,0.5,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_3573,wrong_pressure,cctp_kl_projection_tau_010,0.27,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_3573,correct_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_3573,correct_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_3573,correct_pressure,cctp_tube_strict,0.11,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_3573,correct_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_3573,correct_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_3573,correct_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_3573,correct_pressure,cctp_kl_projection_tau_005,0.11,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_3573,correct_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_2300,wrong_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_2300,wrong_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_2300,wrong_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_2300,wrong_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_2300,wrong_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_2300,wrong_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_2300,wrong_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_2300,wrong_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_2300,correct_pressure,cctp_logit_linear_min_alpha,0.62,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_2300,correct_pressure,cctp_tube_main,0.62,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_2300,correct_pressure,cctp_tube_strict,0.69,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_2300,correct_pressure,cctp_tube_loose,0.56,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_2300,correct_pressure,cctp_prob_linear_min_alpha,0.95,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_2300,correct_pressure,cctp_geometric_prob_min_alpha,0.62,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_2300,correct_pressure,cctp_kl_projection_tau_005,0.47,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_2300,correct_pressure,cctp_kl_projection_tau_010,0.35,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_878,wrong_pressure,cctp_logit_linear_min_alpha,1.0,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_878,wrong_pressure,cctp_tube_main,1.0,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_878,wrong_pressure,cctp_tube_strict,1.0,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_878,wrong_pressure,cctp_tube_loose,1.0,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_878,wrong_pressure,cctp_prob_linear_min_alpha,1.0,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_878,wrong_pressure,cctp_geometric_prob_min_alpha,1.0,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_878,wrong_pressure,cctp_kl_projection_tau_005,0.86,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_878,wrong_pressure,cctp_kl_projection_tau_010,0.8,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_878,correct_pressure,cctp_logit_linear_min_alpha,1.0,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_878,correct_pressure,cctp_tube_main,1.0,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_878,correct_pressure,cctp_tube_strict,1.0,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_878,correct_pressure,cctp_tube_loose,1.0,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_878,correct_pressure,cctp_prob_linear_min_alpha,1.0,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_878,correct_pressure,cctp_geometric_prob_min_alpha,1.0,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_878,correct_pressure,cctp_kl_projection_tau_005,0.78,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_878,correct_pressure,cctp_kl_projection_tau_010,0.7,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_6210,wrong_pressure,cctp_logit_linear_min_alpha,0.04,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_6210,wrong_pressure,cctp_tube_main,0.04,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_6210,wrong_pressure,cctp_tube_strict,0.22,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_6210,wrong_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_6210,wrong_pressure,cctp_prob_linear_min_alpha,0.1,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_6210,wrong_pressure,cctp_geometric_prob_min_alpha,0.04,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_6210,wrong_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_6210,wrong_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_6210,correct_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_6210,correct_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_6210,correct_pressure,cctp_tube_strict,0.15,entropy,"[""entropy""]",False,False,True,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_6210,correct_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_6210,correct_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_6210,correct_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_6210,correct_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_6210,correct_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_4733,wrong_pressure,cctp_logit_linear_min_alpha,0.76,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_4733,wrong_pressure,cctp_tube_main,0.76,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_4733,wrong_pressure,cctp_tube_strict,0.84,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_4733,wrong_pressure,cctp_tube_loose,0.65,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_4733,wrong_pressure,cctp_prob_linear_min_alpha,0.58,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_4733,wrong_pressure,cctp_geometric_prob_min_alpha,0.76,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_4733,wrong_pressure,cctp_kl_projection_tau_005,0.84,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_4733,wrong_pressure,cctp_kl_projection_tau_010,0.76,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_4733,correct_pressure,cctp_logit_linear_min_alpha,0.89,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_4733,correct_pressure,cctp_tube_main,0.89,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_4733,correct_pressure,cctp_tube_strict,0.89,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_4733,correct_pressure,cctp_tube_loose,0.89,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_4733,correct_pressure,cctp_prob_linear_min_alpha,0.9,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_4733,correct_pressure,cctp_geometric_prob_min_alpha,0.89,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_4733,correct_pressure,cctp_kl_projection_tau_005,0.82,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_4733,correct_pressure,cctp_kl_projection_tau_010,0.74,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_9331,wrong_pressure,cctp_logit_linear_min_alpha,0.27,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_9331,wrong_pressure,cctp_tube_main,0.27,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_9331,wrong_pressure,cctp_tube_strict,0.47,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_9331,wrong_pressure,cctp_tube_loose,0.01,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_9331,wrong_pressure,cctp_prob_linear_min_alpha,0.33,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_9331,wrong_pressure,cctp_geometric_prob_min_alpha,0.27,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_9331,wrong_pressure,cctp_kl_projection_tau_005,0.47,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_9331,wrong_pressure,cctp_kl_projection_tau_010,0.27,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_9331,correct_pressure,cctp_logit_linear_min_alpha,0.48,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_9331,correct_pressure,cctp_tube_main,0.48,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_9331,correct_pressure,cctp_tube_strict,0.63,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_9331,correct_pressure,cctp_tube_loose,0.26,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_9331,correct_pressure,cctp_prob_linear_min_alpha,0.49,KL,"[""KL""]",False,False,False,False,True
Llama-3.1-8B,llama31_8b,mmlu_pro,mmlu_pro_9331,correct_pressure,cctp_geometric_prob_min_alpha,0.48,KL,"[""KL""]",False,False,False,False,True
